Bedrooms,Bathrooms,SquareFootageHouse,Location,Age,PoolQuality,HasPhotovoltaics,HeatingType,HasFiberglass,IsFurnished,DateSinceForSale,HouseColor,PreviousOwnerName,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,WindowModelNames,Price
2.0,4.0,131.0,Rural,,,True,Gas,False,True,2022-06-25,Yellow,Sabrina,False,Good,Good,Good,Good,6.0,4.58,,Aluminum UGB1QAM,268.14279
2.0,,67.0,Suburbann,47.0,,False,Oil,False,True,2023-05-22,Gray,,False,Good,Excellent,Excellent,Good,6.0,1.48,,H1Z2T Aluminum 9C0,92.65441
2.0,2.0,150.0,Urban,33.0,Excellent,False,Electric,True,True,2022-11-17,Gray,Daniel,False,Excellent,Poor,Poor,Good,46.0,1.38,,BTYV Steel QI95,399.97087
1.0,4.0,129.0,Rural,,,,Electric,True,False,2024-02-27,Green,Andreas,False,Excellent,Excellent,Poor,Good,16.0,3.43,,WV5AG Aluminum F70Q,246.34799
2.0,1.0,78.0,Rural,-14.0,None,False,Oil Heating,False,True,2020-10-12,Green,Martin,False,Excellent,Good,Good,Excellent,6.0,2.33,,4RE Steel UP0988 Window,370.04043
,1.0,121.0,Urban,29.0,None,,Gas,False,True,2020-09-30,Yellow,,False,Excellent,Poor,Excellent,Good,6.0,3.6,120.0,Steel GM788K5,281.2139
1.0,,50.0,Suburban,45.0,,True,Oil,False,True,2022-08-10,Green,Lukas,False,Good,Good,Excellent,Excellent,16.0,1.98,,Wood EIA,119.40084
1.0,2.0,65.0,Suburban,70.0,None,False,Oil,True,True,2021-08-30,White,Maria,False,Good,Good,Good,Poor,6.0,3.46,104.0,Wood 5KZPBP,109.19771
1.0,1.0,41.0,Suburban,64.0,Good,False,Electricity,False,True,2020-02-25,Yellow,Maria,False,Excellent,Good,Poor,Good,16.0,1.71,24.6,Aluminum 165QJH,54.0934
3.0,2.0,109.0,Rural,29.0,None,False,Electric,True,True,2023-05-04,Yellow,,False,Excellent,Good,Poor,Good,6.0,2.31,,R7HMZ Steel PAOEQL,381.32524
1.0,1.0,114.0,Suburban,62.0,Good,False,Gas,False,True,2022-09-28,White,Lukas,False,Good,Good,Good,Excellent,16.0,3.25,,R0SB0X Aluminum LI5P Window,118.03536
3.0,1.0,135.0,Suburban,68.0,,False,Oil Heating,True,True,2023-09-15,Gray,,False,Excellent,Poor,Good,Excellent,6.0,2.88,214.4,NNVDR48 Steel 6IVMG,220.47671
1.0,,144.0,Suburbann,63.0,None,True,Gas,False,True,2022-08-06,Green,Florian,False,Good,Excellent,Poor,Poor,6.0,2.67,,Aluminum NBKT Window,120.53255
,,125.0,Urban,41.0,None,,Gas,False,True,2023-07-23,Yellow,Natalie,False,Excellent,Excellent,Good,Excellent,6.0,1.97,,Wood 2M4Q2 Window,268.79378
1.0,,68.0,Rural,26.0,,True,Gas,False,True,2023-08-21,Green,Maria,False,Excellent,Excellent,Excellent,Excellent,6.0,2.23,69.0,Steel 5BW,358.67491
2.0,,103.0,Urban,,,False,Electric,False,True,2024-03-26,White,Sandra,False,Good,Excellent,Good,Excellent,6.0,2.55,,Aluminum XJB,140.77147
,2.0,67.0,Urban,40.0,None,False,Gas,True,True,2020-09-11,Gray,Natalie,False,Good,Excellent,Good,Excellent,6.0,1.45,,VXTCLZ5 Aluminum 2OU09N,132.29861
,,95.0,Rural,41.0,,False,Electricity,False,True,2023-05-03,White,,False,Good,Good,Good,Good,6.0,1.56,57.6,JA5 Aluminum SP5T Window,181.56089
3.0,5.0,149.0,Urban,48.0,,False,Gas,False,False,2020-01-05,,Stefan,False,Excellent,Good,Good,Good,46.0,1.75,,UQ2835N Wood W0F5,306.2536
2.0,3.0,100.0,Urban,,Poor,False,Electric,False,True,2022-06-25,Gray,Daniel,False,Good,Good,Good,Good,14.0,2.91,61.2,Steel 5ZP76A,254.67233
3.0,1.0,123.0,Suburbann,59.0,Good,False,Gas,True,True,2022-03-21,Yellow,Denis,False,Good,Excellent,Good,Good,16.0,1.24,123.0,Aluminum N3R6SU,135.13871
2.0,2.0,82.0,Suburbann,58.0,None,False,Oil Heating,False,False,2021-10-10,White,,False,Good,Good,Good,Good,6.0,1.56,,Aluminum E9X,79.64838
,1.0,20.0,Rural,64.0,,,Electricity,False,False,2022-03-11,,,False,Excellent,Good,Excellent,Good,6.0,2.93,,PCD Wood EEXK7U,126.78421
2.0,1.0,78.0,Rural,37.0,Excellent,False,Oil Heating,True,True,2021-04-23,,Laura,False,Excellent,Excellent,Good,Excellent,46.0,2.97,,1Y9LS5U Wood O0ERRRE,461.2927
1.0,1.0,38.0,Urban,,Poor,False,Oil Heating,False,True,2020-04-11,Gray,,False,Poor,Good,Good,Poor,14.0,1.59,60.8,Wood 1B7E36 Window,132.45281
1.0,1.0,75.0,Suburban,60.0,None,,Gas,True,False,2022-02-19,Gray,Florian,False,Good,Good,Good,Excellent,6.0,2.62,,Steel H624S,118.13745
1.0,1.0,44.0,Rural,41.0,None,,Oil Heating,False,False,2020-09-10,White,Maria,False,Good,Good,Poor,Good,6.0,1.6,70.4,Steel 2ZF,220.43913
2.0,2.0,112.0,Suburban,60.0,,True,Electricity,True,False,2022-04-25,White,,False,Poor,Good,Good,Poor,16.0,1.39,67.8,Aluminum F30KIFJ,85.70749
1.0,3.0,140.0,Rural,23.0,,,Gas,False,False,2024-03-23,Gray,Andreas,False,Excellent,Good,Excellent,Poor,16.0,2.32,,0R5R7V6 Wood M4BR25,359.85252
3.0,2.0,128.0,Suburbann,47.0,None,False,Oil Heating,False,True,2020-01-23,Gray,,False,Good,Excellent,Excellent,Good,6.0,2.01,,LTZE3X Steel 7TR40NM Window,198.76794
1.0,,150.0,Suburbann,64.0,Poor,False,Electricity,False,True,2021-12-27,Yellow,Roman,False,Good,Excellent,Poor,Excellent,14.0,1.46,,Wood V29,154.26353
1.0,,47.0,Urban,54.0,,False,Gas,True,False,2023-04-26,Green,Lukas,False,Good,Good,Poor,Good,6.0,2.55,49.0,B8P Aluminum NK1J Window,78.58427
4.0,5.0,138.0,Urban,,None,,Electricity,False,False,2023-01-31,Gray,,False,Good,Excellent,Good,Good,6.0,3.01,83.4,FHN Steel OOR5Q3 Window,248.7686
2.0,1.0,80.0,Urban,26.0,Good,True,Electric,False,False,2022-09-03,Green,,False,Excellent,Poor,Poor,Good,16.0,2.87,47.4,Aluminum 7PNAW,117.16706
1.0,1.0,23.0,Suburban,36.0,,False,Electric,True,True,2020-04-17,Green,,False,Good,Poor,Good,Poor,6.0,2.01,13.2,RZBQ1W4 Steel RATW,90.27308
2.0,,104.0,Suburban,50.0,,False,Oil Heating,True,False,2023-10-09,Yellow,,False,Excellent,Excellent,Good,Excellent,14.0,2.35,,DB9 Aluminum 6OUA7,129.97775
2.0,3.0,113.0,Rural,34.0,,,Gas,False,False,2023-10-11,Green,,False,Good,Poor,Good,Good,6.0,1.91,112.0,Steel K1062YN Window,332.96387
,1.0,72.0,Suburban,41.0,None,False,Oil,False,True,2023-03-05,White,,False,Good,Excellent,Good,Excellent,6.0,2.9,116.8,Aluminum H93R8 Window,97.17039
2.0,1.0,64.0,Suburbann,31.0,Good,True,Gas,True,True,2020-08-18,Gray,,False,Good,Good,Excellent,Excellent,16.0,1.55,,MDN Aluminum 6D9CH2V,95.78613
2.0,1.0,128.0,Suburban,70.0,Poor,,Gas,False,True,2022-06-06,Green,Roman,False,Good,Excellent,Poor,Excellent,14.0,2.46,128.0,Aluminum ISQ,122.45765
,2.0,65.0,Rural,34.0,None,False,Gas,True,True,2023-11-11,White,,False,Good,Good,Good,Good,6.0,2.95,65.0,Aluminum 8EKIY65,183.80486
2.0,,105.0,Suburban,28.0,None,False,Electricity,False,True,2023-02-13,Gray,,False,Good,Good,Excellent,Poor,6.0,1.71,62.4,3Y9TB Steel B9U3,149.95822
2.0,,66.0,Rural,43.0,Excellent,False,Oil Heating,True,False,2022-07-28,White,,False,Poor,Good,Good,Poor,46.0,2.54,102.4,HONN9 Wood 26ZBV,337.94988
3.0,3.0,131.0,Rural,,None,False,Gas,False,True,2022-10-13,Gray,Laura,False,Poor,Excellent,Good,Good,6.0,1.37,,Wood QP3ER,344.38681
2.0,2.0,69.0,Suburban,53.0,None,,Electric,True,True,2020-04-16,Gray,,False,Poor,Excellent,Excellent,Good,6.0,2.32,42.0,Wood D62P,98.39378
1.0,,120.0,Suburban,,None,,Oil,True,True,2023-05-09,Yellow,Florian,False,Good,Good,Excellent,Good,6.0,3.01,,B5NWQ11 Aluminum 1BG Window,141.40853
4.0,1.0,149.0,Urban,63.0,Poor,False,Gas,False,True,2022-12-01,White,Roman,False,Good,Poor,Good,Excellent,14.0,3.83,148.0,Wood 82PK Window,287.78848
,1.0,24.0,Suburban,,,True,Oil,True,True,2023-09-07,Yellow,Maria,False,Poor,Good,Good,Good,6.0,4.04,41.6,Aluminum AJCIYH Window,38.22369
1.0,1.0,77.0,Suburbann,44.0,None,False,Oil Heating,False,True,2020-10-18,Green,Maria,False,Good,Good,Excellent,Good,6.0,2.39,,F0UQF4 Aluminum 0E4J Window,88.87997
1.0,,94.0,Suburbann,41.0,,True,Electric,True,True,2023-03-09,Gray,Florian,False,Excellent,Excellent,Good,Good,16.0,2.93,,1MF9 Steel RNZMQR,172.40218
,1.0,81.0,Rural,71.0,,False,Gas,True,True,2023-03-22,,,False,Excellent,Good,Good,Good,6.0,4.6,,X6MD Steel RE7KO1,341.55079
1.0,2.0,83.0,Suburban,30.0,None,False,Oil,False,False,2020-02-20,,,False,Good,Excellent,Good,Good,6.0,1.67,132.8,Steel FIB,129.61712
2.0,2.0,75.0,Rural,49.0,None,False,Oil,True,True,2021-02-09,Gray,Theresa,False,Poor,Good,Good,Excellent,6.0,2.37,,AGCN Wood PBB2PY Window,290.64997
1.0,1.0,53.0,Urban,42.0,,False,Gas,False,True,2023-10-18,Green,,False,Excellent,Poor,Excellent,Excellent,16.0,3.02,,72U Steel KBSVK2V,245.35802
1.0,1.0,52.0,Urban,49.0,None,False,Gas,False,True,2020-09-19,Green,,False,Good,Excellent,Good,Good,6.0,2.75,53.0,Aluminum 42EEB5,94.26057
,2.0,118.0,Rural,44.0,,False,Gas,False,True,2021-06-06,Green,Daniel,False,Excellent,Excellent,Good,Good,6.0,2.75,118.0,Steel R80J Window,399.83126
1.0,,37.0,Rural,47.0,None,True,Oil,False,False,2020-05-09,White,Sabrina,False,Good,Good,Good,Excellent,6.0,1.75,,Aluminum GXWV8A,105.56633
1.0,,88.0,Suburbann,34.0,None,False,Gas,False,False,2021-12-10,Gray,,False,Excellent,Excellent,Good,Good,6.0,3.06,,Steel STJUE,2516.8424
1.0,3.0,128.0,Suburban,57.0,Poor,False,Electricity,True,True,2023-09-22,Green,Daniel,False,Excellent,Good,Excellent,Poor,14.0,1.79,75.6,Wood HGS26V Window,151.10238
2.0,2.0,60.0,Suburban,67.0,,True,Oil,False,False,2023-12-29,White,Daniel,False,Excellent,Excellent,Good,Excellent,6.0,3.35,,Wood 7OZ Window,101.76006
1.0,1.0,31.0,Rural,58.0,,False,Oil Heating,False,False,2021-06-25,White,Stefan,False,Excellent,Good,Good,Good,6.0,2.04,,9P9 Wood RJ4,150.28262
1.0,2.0,68.0,Rural,71.0,,True,Electric,False,True,2021-07-04,Green,,False,Good,Good,Excellent,Poor,6.0,3.31,,G98 Wood F83O4OC,199.8482
1.0,1.0,24.0,Rural,43.0,None,False,Electricity,True,True,2022-07-30,Gray,,False,Good,Excellent,Excellent,Good,6.0,2.47,,Wood BUL539 Window,186.25008
1.0,1.0,53.0,Urban,64.0,None,False,Electricity,False,False,2023-04-09,White,Denis,False,Excellent,Good,Excellent,Excellent,6.0,2.54,,Q3IVIST Steel B30,168.82418
1.0,,81.0,Suburbann,68.0,None,,Oil,True,True,2022-08-16,Yellow,,False,Good,Excellent,Good,Good,6.0,3.92,128.0,V8B9Q Steel 4QE Window,163.57233
3.0,2.0,107.0,Suburbann,31.0,,True,Oil Heating,True,False,2021-12-20,Green,Florian,False,Poor,Excellent,Poor,Good,46.0,2.43,,Steel KWZ,209.12516
1.0,3.0,106.0,Suburbann,36.0,None,False,Gas,False,True,2023-01-05,White,Sandra,False,Good,Excellent,Poor,Good,6.0,3.81,107.0,OL9UVMO Steel RWAWED Window,165.19994
1.0,1.0,28.0,Rural,2.0,Good,,Oil Heating,True,True,2022-02-14,Yellow,Lukas,False,Good,Poor,Excellent,Excellent,16.0,2.21,,DNDB Steel 8M0,330.42769
1.0,1.0,100.0,Rural,53.0,,False,Oil,False,True,2021-08-25,Yellow,Florian,False,Excellent,Good,Excellent,Excellent,6.0,1.99,,Steel RRF Window,410.78695
1.0,1.0,37.0,Suburbann,49.0,None,,Oil Heating,False,True,2020-10-12,Green,Andreas,False,Poor,Excellent,Good,Good,6.0,2.89,,CLXV8WP Steel OV7A2I,108.10054
1.0,1.0,33.0,Suburban,24.0,,False,Gas,True,True,2022-01-10,Gray,Sabrina,False,Excellent,Good,Good,Good,6.0,1.92,33.0,GYZWA Steel 1EIK Window,117.23605
2.0,3.0,112.0,Suburbann,64.0,None,False,Gas,False,True,2022-07-15,,,False,Poor,Good,Good,Good,6.0,2.33,112.0,Wood HZ53XA Window,130.14756
,2.0,124.0,Suburban,55.0,None,False,Electric,False,True,2023-10-29,White,,False,Good,Good,Excellent,Poor,6.0,3.05,,CGO Wood 8GM0 Window,129.33547
1.0,3.0,114.0,Rural,67.0,None,,Gas,True,True,2022-02-23,Green,Denis,False,Excellent,Good,Good,Good,6.0,2.56,114.0,Wood IIIIJY Window,327.69588
1.0,2.0,59.0,Suburbann,66.0,,False,Electric,False,True,2023-09-24,,Johanna,False,Excellent,Poor,Excellent,Good,16.0,2.67,36.0,4JE7 Aluminum VC5 Window,75.73077
3.0,3.0,121.0,Rural,39.0,None,,Oil Heating,False,True,2024-02-22,,,False,Excellent,Excellent,Good,Good,6.0,3.49,195.2,AUB Steel L28ISQ Window,511.00167
1.0,1.0,48.0,Rural,30.0,,False,Oil Heating,True,True,2021-07-29,Green,Natalie,False,Excellent,Poor,Good,Poor,6.0,3.49,78.4,Steel KPCQ,301.48021
1.0,,33.0,Urban,33.0,Excellent,False,Oil,True,False,2020-05-23,Gray,Stefan,False,Good,Excellent,Good,Poor,46.0,2.11,,8W7 Wood IOTH Window,199.65063
,1.0,94.0,Urban,40.0,Poor,False,Electric,False,True,2020-12-23,Green,Florian,False,Good,Good,Good,Poor,14.0,2.31,,Wood K0JF Window,180.72962
1.0,1.0,23.0,Suburban,,,True,Electric,False,True,2020-12-21,Green,Daniel,False,Good,Poor,Good,Good,6.0,2.9,12.6,O5I1OIA Steel 8SW7E Window,79.7625
2.0,3.0,126.0,Urban,6.0,None,False,Gas,True,False,2023-05-15,Green,Andreas,False,Good,Good,Good,Poor,6.0,3.13,,Aluminum H66U859 Window,3568.0352
2.0,1.0,96.0,Urban,49.0,None,False,Gas,False,True,2023-07-29,Green,Laura,False,Poor,Good,Excellent,Excellent,6.0,2.53,97.0,Wood PV4,211.54734
1.0,,37.0,Rural,37.0,None,,Oil,False,False,2021-01-07,Yellow,,False,Good,Excellent,Poor,Excellent,6.0,4.51,,Aluminum XZYSO Window,109.19907
1.0,,82.0,Rural,4.0,None,False,Oil,False,True,2020-11-17,White,Daniel,False,Good,Good,Excellent,Good,6.0,3.56,132.8,E576 Wood 1XXI Window,310.59137
1.0,1.0,82.0,Suburban,58.0,Good,False,Gas,False,True,2021-12-12,Yellow,,False,Good,Excellent,Excellent,Excellent,16.0,1.82,83.0,Wood 6PFO Window,133.05481
,4.0,132.0,Urban,47.0,,False,Electricity,True,True,2022-10-23,Yellow,,False,Excellent,Good,Good,Good,6.0,2.29,79.2,X2I85 Aluminum Y5DD,195.98198
1.0,1.0,99.0,Suburban,31.0,,,Electricity,False,True,2022-02-01,Yellow,Martin,False,Excellent,Good,Good,Good,46.0,2.41,58.2,I5T6G Aluminum AK70SY,140.13234
5.0,,135.0,Rural,54.0,None,False,Electricity,True,True,2021-12-11,Yellow,,False,Poor,Excellent,Good,Poor,6.0,4.61,,Steel 5ZY,417.54974
,1.0,7978.0,Urban,25.0,None,True,Oil,True,True,2022-03-16,White,,False,Excellent,Good,Excellent,Good,6.0,3.73,,1B0 Steel L5JWI,313.25009
1.0,,83.0,Suburbann,,None,,Gas,False,True,2022-04-19,White,,False,Good,Good,Good,Excellent,6.0,1.45,83.0,Steel U59 Window,139.37193
,,64.0,Rural,61.0,Excellent,False,Oil,True,False,2022-08-03,Green,Natalie,False,Poor,Poor,Good,Excellent,46.0,1.68,,CJW6UL2 Steel YQY1KIK,398.2243
1.0,2.0,90.0,Suburbann,59.0,Poor,,Electric,False,False,2020-03-11,Green,,False,Excellent,Good,Good,Poor,14.0,2.18,,Steel SWM,113.63425
2.0,1.0,90.0,Rural,43.0,,,Oil,True,True,2022-02-08,Gray,Sabrina,False,Good,Excellent,Excellent,Excellent,6.0,2.42,144.0,DYZAG4X Aluminum B3YYFL,280.13186
1.0,1.0,80.0,Suburbann,22.0,,,Oil Heating,False,False,2021-03-06,Yellow,Natalie,False,Poor,Poor,Excellent,Good,6.0,4.98,128.0,Aluminum T51,74.33714
1.0,1.0,36.0,Urban,11.0,None,False,Gas,True,True,2021-05-08,White,Johanna,False,Excellent,Excellent,Good,Good,6.0,2.87,36.0,V02ZYBQ Wood 7HQHO,154.4355
1.0,2.0,78.0,Suburbann,,Poor,True,Gas,False,False,2023-06-25,Gray,Maria,False,Excellent,Poor,Poor,Excellent,14.0,2.43,78.0,I7NNW Aluminum 7R9J Window,70.73234
1.0,1.0,68.0,Urban,,None,False,Electric,False,True,2021-05-14,White,,False,Good,Poor,Poor,Poor,6.0,3.69,40.8,Steel 30PQ2,167.81531
1.0,1.0,78.0,Suburban,68.0,,False,Electricity,True,True,2021-02-01,Gray,Daniel,False,Good,Excellent,Excellent,Poor,6.0,1.95,46.8,Aluminum JU5WFWU,67.23307
1.0,1.0,58.0,Urban,42.0,,,Electric,False,True,2022-06-26,Green,Roman,False,Good,Excellent,Poor,Good,6.0,3.17,,Wood AJIO1QR,138.78784
3.0,4.0,131.0,Urban,58.0,,False,Oil Heating,True,True,2022-01-04,White,,False,Excellent,Excellent,Excellent,Poor,16.0,3.32,,Wood F7TUDY2 Window,348.61103
2.0,,67.0,Suburban,41.0,None,False,Oil,True,True,2020-03-17,Yellow,,False,Poor,Poor,Good,Good,6.0,3.51,107.2,C6WC Aluminum NJGIU4 Window,81.44875
,2.0,126.0,Suburbann,36.0,,,Electric,False,True,2023-12-04,White,Sandra,False,Good,Excellent,Excellent,Good,6.0,3.48,,Aluminum 33EG0K Window,109.83801
1.0,1.0,44.0,Rural,28.0,Good,False,Oil,False,False,2020-06-17,Green,Andreas,False,Good,Good,Excellent,Poor,16.0,1.95,,Aluminum V4IQIK,150.11355
1.0,1.0,27.0,Urban,,,,Electricity,False,True,2023-01-08,White,,False,Excellent,Good,Excellent,Excellent,6.0,3.83,,Wood FRH0,116.27531
1.0,1.0,87.0,Suburbann,55.0,None,True,Electric,False,True,2020-01-16,White,,False,Good,Good,Poor,Excellent,6.0,3.34,,O8FBPI6 Steel Z7M6B Window,121.78254
1.0,1.0,48.0,Suburban,45.0,None,False,Electric,False,False,2023-06-04,Yellow,,False,Good,Good,Excellent,Good,6.0,1.34,,Steel Q1B7 Window,95.14136
1.0,1.0,98.0,Urban,60.0,Good,,Oil,False,True,2023-01-31,Yellow,Natalie,False,Poor,Good,Poor,Good,16.0,4.58,,HYNVU Wood O20TI,248.95172
2.0,1.0,86.0,Urban,46.0,Good,True,Oil,False,False,2023-01-27,White,Laura,False,Good,Good,Good,Excellent,16.0,1.59,,GAK6 Aluminum JU408YO,170.12037
1.0,2.0,101.0,Suburbann,58.0,None,False,Gas,False,True,2021-11-15,Gray,Natalie,False,Good,Good,Good,Good,6.0,2.77,101.0,Steel IRYWUH,149.74565
1.0,1.0,99.0,Suburban,,None,False,Gas,True,True,2020-03-13,White,Martin,False,Good,Good,Good,Poor,6.0,2.87,,I7ULT Steel DNY4,140.33656
2.0,,87.0,Rural,68.0,None,False,Gas,True,True,2022-03-21,,Theresa,False,Excellent,Poor,Excellent,Good,6.0,1.96,,Aluminum I4MF4,218.1492
2.0,1.0,114.0,Suburban,66.0,None,True,Gas,True,True,2021-02-27,Yellow,,False,Good,Good,Poor,Excellent,6.0,4.77,,Wood XDTAC Window,131.55895
3.0,5.0,131.0,Suburban,40.0,None,,Gas,False,False,2022-12-19,Gray,Johanna,False,Excellent,Poor,Good,Poor,6.0,1.14,,T75Y5RJ Steel X3Z,3162.2681999999995
3.0,1.0,112.0,Urban,44.0,None,False,Oil Heating,False,False,2022-04-18,Green,Martin,False,Poor,Good,Excellent,Excellent,6.0,2.02,177.6,4DPFX7C Aluminum XAQJ,177.47546
2.0,,107.0,Rural,32.0,Poor,False,Gas,False,True,2021-06-03,Gray,Johanna,False,Excellent,Excellent,Poor,Poor,14.0,2.66,106.0,GBF9UM Aluminum IS9X2A,251.08729
5.0,1.0,141.0,Urban,68.0,,True,Electric,True,True,2021-09-26,Yellow,Johanna,False,Poor,Poor,Poor,Good,6.0,4.55,84.6,KBR1N0 Aluminum 2GQ4 Window,165.64979
1.0,1.0,31.0,Rural,57.0,Poor,False,Gas,True,True,2020-04-24,White,Sandra,False,Good,Excellent,Good,Good,14.0,1.44,,Wood F2U2 Window,208.41829
1.0,1.0,33.0,Urban,58.0,,,Oil Heating,False,True,2021-09-11,White,,False,Good,Good,Excellent,Excellent,6.0,1.89,54.4,32XD Steel XUBU2MX Window,191.54316
1.0,1.0,54.0,Urban,50.0,None,False,Electricity,False,True,2020-08-04,White,,False,Poor,Excellent,Good,Excellent,6.0,2.02,,Wood CJCD,132.98955
2.0,2.0,90.0,Suburbann,,Poor,False,Electricity,False,False,2022-10-11,Green,,False,Good,Good,Poor,Poor,14.0,1.95,,Wood C3U,89.02201
1.0,3.0,116.0,Rural,38.0,,False,Gas,False,True,2023-08-12,Gray,,False,Excellent,Good,Good,Good,6.0,3.02,115.0,7NVWIW2 Aluminum U9XL4 Window,263.3513
2.0,2.0,68.0,Suburbann,,,,Oil Heating,False,True,2020-08-10,Green,Theresa,False,Good,Good,Good,Excellent,6.0,2.87,,KDEB43M Aluminum SIAB0 Window,80.51526
1.0,1.0,82.0,Rural,,None,False,Electricity,False,False,2021-11-24,Gray,,False,Poor,Good,Poor,Good,6.0,2.52,,Steel OY0N4NK,219.24435
1.0,3.0,103.0,Urban,15.0,None,False,Electric,False,True,2020-06-26,Gray,Daniel,False,Excellent,Good,Excellent,Excellent,6.0,1.36,,Steel TVLC7 Window,252.38517
5.0,1.0,143.0,Urban,,Poor,False,Electricity,True,True,2020-06-30,Gray,Sandra,False,Poor,Good,Excellent,Good,14.0,2.09,,IGROC4 Steel WET Window,294.22249
2.0,,137.0,Urban,51.0,Excellent,True,Oil,True,False,2022-02-16,Gray,,False,Good,Excellent,Poor,Poor,46.0,1.74,219.2,VKZ Wood B2F,343.87031
1.0,1.0,27.0,Rural,31.0,Good,,Electric,False,True,2023-03-11,Green,,False,Good,Good,Good,Poor,16.0,2.02,15.6,E4G01ZY Wood AAZV,195.11463
,1.0,73.0,Suburbann,54.0,None,False,Oil Heating,False,True,2023-05-31,White,,False,Good,Good,Excellent,Excellent,6.0,1.5,113.6,Aluminum L6KUESZ,90.68588
1.0,1.0,50.0,Rural,,None,True,Gas,True,True,2021-02-16,White,Denis,False,Poor,Good,Excellent,Good,6.0,3.57,49.0,Wood 4ZJZ Window,193.63186
1.0,1.0,29.0,Urban,31.0,Poor,True,Electric,False,True,2022-07-27,Yellow,Martin,False,Poor,Excellent,Good,Excellent,14.0,2.45,,Wood 0GCF67Z,142.51291
1.0,1.0,23.0,Rural,,Good,True,Gas,False,True,2020-11-01,,,False,Poor,Good,Good,Good,16.0,1.97,,Aluminum 022C5,99.56535
1.0,3.0,111.0,Suburban,61.0,,False,Electricity,False,True,2023-03-27,White,,False,Good,Good,Excellent,Good,6.0,1.84,,Aluminum GC9QIC2,87.45644
1.0,2.0,81.0,Suburbann,27.0,None,False,Electric,True,False,2020-08-26,Gray,Florian,False,Excellent,Good,Excellent,Poor,6.0,2.76,,DF3H2 Aluminum 16Q19J0 Window,65.03054
1.0,1.0,93.0,Rural,,,True,Gas,True,True,2022-07-14,Gray,,False,Poor,Good,Excellent,Excellent,6.0,2.64,92.0,JJ3M756 Aluminum E8G0S,200.76824
2.0,2.0,65.0,Rural,46.0,None,,Gas,True,True,2021-10-08,Gray,Sabrina,False,Poor,Poor,Good,Excellent,6.0,1.02,65.0,Steel QA94 Window,310.68201
2.0,1.0,73.0,Rural,,,,Oil,False,True,2022-05-19,Yellow,Sabrina,False,Good,Excellent,Excellent,Good,6.0,2.26,116.8,9CZX Aluminum L869 Window,209.90179
1.0,,34.0,Rural,56.0,None,True,Gas,False,False,2024-01-11,Yellow,,False,Excellent,Good,Poor,Poor,6.0,2.79,33.0,IER1 Steel XBZ,200.17669
1.0,1.0,32.0,Urban,39.0,Excellent,True,Oil Heating,False,False,2022-06-18,Green,Maria,False,Good,Excellent,Poor,Excellent,46.0,3.27,52.8,Steel RZJO6,247.50472
1.0,1.0,59.0,Rural,39.0,None,False,Oil Heating,True,True,2020-10-07,Green,Sabrina,False,Good,Excellent,Excellent,Good,6.0,1.68,,ZT0 Steel 9A1CW Window,336.26651
1.0,1.0,46.0,Suburban,63.0,Good,,Oil Heating,True,True,2022-07-08,Green,Johanna,False,Excellent,Good,Good,Excellent,16.0,2.78,,H2RDP Steel 2YOA1BJ,152.24793
2.0,3.0,112.0,Urban,44.0,Poor,,Gas,True,False,2023-09-20,Green,,False,Excellent,Good,Good,Excellent,14.0,2.3,112.0,I93S Steel TGE1 Window,277.9744
,2.0,146.0,Urban,36.0,,False,Oil,True,True,2020-09-24,,,False,Good,Good,Poor,Good,6.0,2.77,,Aluminum 2OSCJ,270.6793
1.0,1.0,70.0,Suburbann,16.0,Poor,False,Oil,True,False,2022-08-30,Yellow,Denis,False,Excellent,Excellent,Good,Good,14.0,3.9,112.0,T1RDJ Wood WHHBDT,121.32832
1.0,1.0,22.0,Rural,62.0,Good,,Gas,True,False,2020-01-17,,,False,Poor,Good,Poor,Poor,16.0,2.78,24.0,PW0YN Steel XTW0IMD,201.10241
1.0,1.0,44.0,Suburbann,18.0,Good,False,Oil Heating,False,True,2020-04-02,Gray,Andreas,False,Excellent,Poor,Excellent,Good,16.0,2.29,,Steel ZH9PGUE,139.48975
1.0,1.0,46.0,Suburban,,,False,Oil Heating,True,True,2021-10-03,Gray,,False,Good,Good,Good,Excellent,14.0,1.16,73.6,S64IY Aluminum RZ8X7,76.15997
1.0,1.0,48.0,Rural,61.0,Good,False,Gas,False,True,2021-09-17,Green,,False,Good,Poor,Excellent,Poor,16.0,2.47,48.0,Steel P4HH Window,290.22044
2.0,1.0,70.0,Rural,34.0,Good,True,Oil Heating,False,True,2021-04-11,Yellow,Stefan,False,Poor,Good,Poor,Good,16.0,3.67,,Steel PEB Window,363.44635
2.0,2.0,128.0,Urban,,None,False,Electricity,False,True,2020-04-06,Green,,False,Good,Poor,Excellent,Good,6.0,3.24,76.2,3XX9 Wood HMF3WIY Window,184.42851
1.0,,25.0,Urban,,Poor,False,Oil,False,True,2022-01-18,Yellow,Roman,False,Good,Good,Good,Good,14.0,3.41,,Aluminum 1PK2X1 Window,74.99769
1.0,2.0,92.0,Suburban,,Good,False,Oil Heating,False,False,2021-07-14,Gray,,False,Excellent,Good,Good,Good,16.0,1.01,,Wood 4XI Window,122.66738
