Bedrooms,Bathrooms,SquareFootageHouse,Location_Rural,Location_Suburban,Location_Urban,Age,PoolQuality,HeatingType_Electricity,HeatingType_Gas,HeatingType_Oil,HasFiberglass,IsFurnished,DateSinceForSale,HouseColor_Gray,HouseColor_Green,HouseColor_White,HouseColor_Yellow,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,WindowModelNames_Aluminum,WindowModelNames_Steel,WindowModelNames_Wood,Price
1,2,72.0,0.0,0.0,1.0,59.0,3,1.0,0.0,0.0,0,1,5,0.0,0.0,1.0,0.0,0,2,1,1,2,46,1.47,61.45662344976906,0.0,1.0,0.0,305.63025
1,1,40.0,0.0,0.0,1.0,41.0,0,0.0,0.0,1.0,0,0,46,0.0,0.0,0.0,1.0,0,2,1,1,3,6,4.03,65.45764947237134,1.0,0.0,0.0,70.63917
2,2,100.0,0.0,0.0,1.0,17.0,0,1.0,0.0,0.0,0,1,11,1.0,0.0,0.0,0.0,0,2,3,2,2,6,2.84,76.93512929916533,1.0,0.0,0.0,151.72641
1,1,51.0,1.0,0.0,0.0,26.0,3,1.0,0.0,0.0,0,0,12,0.0,1.0,0.0,0.0,0,3,1,2,2,46,1.91,30.0,0.0,1.0,0.0,346.10895
1,1,33.0,0.0,1.0,0.0,61.0,2,0.0,1.0,0.0,1,1,44,0.0,0.0,0.0,1.0,0,1,3,3,2,16,2.12,34.0,0.0,1.0,0.0,124.48368
1,1,41.0,0.0,1.0,0.0,55.0,0,0.0,0.0,1.0,0,1,31,0.0,1.0,0.0,0.0,0,1,2,2,2,6,1.56,65.6,0.0,0.0,1.0,80.70899
1,1,50.0,1.0,0.0,0.0,37.0,1,0.0,0.0,1.0,1,1,49,0.0,0.0,0.0,1.0,0,1,2,2,3,14,3.64,79.4157460180361,1.0,0.0,0.0,188.14168
4,1,97.0,1.0,0.0,0.0,37.0,2,0.0,0.0,1.0,0,0,37,0.0,1.0,0.0,0.0,0,3,2,2,3,16,2.38,99.14288551062049,1.0,0.0,0.0,341.95431
2,5,141.0,0.0,0.0,1.0,52.0,0,1.0,0.0,0.0,1,1,30,0.0,1.0,0.0,0.0,0,3,2,2,2,6,2.54,84.6,1.0,0.0,0.0,184.36021
5,5,131.0,0.0,1.0,0.0,38.0,0,0.0,0.0,1.0,0,1,1,0.0,1.0,0.0,0.0,0,1,3,2,2,6,2.4,209.25955394914553,0.0,1.0,0.0,231.53398
1,1,50.0,1.0,0.0,0.0,54.0,0,0.0,1.0,0.0,0,1,18,1.0,0.0,0.0,0.0,0,2,3,2,2,6,1.46,42.98393819555698,0.0,1.0,0.0,275.65478
2,1,111.0,0.0,1.0,0.0,63.0,0,0.0,1.0,0.0,0,1,38,0.0,0.0,0.0,1.0,0,3,3,3,2,6,2.81,111.0,1.0,0.0,0.0,100.03831
1,2,83.0,1.0,0.0,0.0,56.0,0,0.0,1.0,0.0,1,1,2,0.0,1.0,0.0,0.0,0,2,2,2,3,6,2.32,84.0,1.0,0.0,0.0,216.19878
1,1,34.0,0.0,0.0,1.0,45.0,2,0.0,1.0,0.0,0,0,28,1.0,0.0,0.0,0.0,0,2,2,2,1,16,3.09,25.671672522233447,1.0,0.0,0.0,77.95556
1,3,107.0,0.0,0.0,1.0,52.0,2,0.0,0.0,1.0,0,1,37,0.0,1.0,0.0,0.0,0,2,3,2,3,16,1.89,171.10134076538358,0.0,1.0,0.0,335.20202
2,1,94.0,0.0,0.0,1.0,13.0,3,0.0,1.0,0.0,0,0,40,0.0,0.0,1.0,0.0,0,2,2,3,2,46,2.16,93.0,1.0,0.0,0.0,213.97082
1,1,81.0,0.0,1.0,0.0,56.0,0,0.0,1.0,0.0,1,1,19,0.0,1.0,0.0,0.0,0,2,2,3,1,6,2.86,62.10699150504238,0.0,1.0,0.0,137.03235
3,3,114.0,0.0,1.0,0.0,48.0,2,0.0,0.0,1.0,0,0,3,0.0,0.0,0.0,1.0,0,3,2,3,1,16,1.61,182.4,0.0,0.0,1.0,155.35352
2,1,74.0,0.0,0.0,1.0,62.0,2,0.0,0.0,1.0,0,1,3,0.0,1.0,0.0,0.0,0,1,2,2,2,16,1.8,117.82738556370437,1.0,0.0,0.0,171.33808
1,1,91.0,0.0,0.0,1.0,61.0,2,0.0,0.0,1.0,0,1,47,0.0,0.0,0.0,1.0,0,2,2,3,3,16,2.69,144.8598019461902,1.0,0.0,0.0,196.03252
5,5,132.0,0.0,0.0,1.0,42.0,1,1.0,0.0,0.0,1,0,14,0.0,0.0,0.0,1.0,0,2,2,3,3,14,2.25,105.91760912289574,0.0,0.0,1.0,241.34152
2,2,87.0,0.0,1.0,0.0,34.0,0,0.0,1.0,0.0,0,1,11,0.0,0.0,1.0,0.0,0,3,2,3,1,6,1.54,88.0,0.0,0.0,1.0,125.34175
2,1,89.0,0.0,1.0,0.0,71.0,0,0.0,0.0,1.0,0,0,32,0.0,1.0,0.0,0.0,0,3,2,1,3,6,1.55,140.8,1.0,0.0,0.0,81.75505
1,1,55.0,1.0,0.0,0.0,39.0,0,0.0,1.0,0.0,1,1,3,1.0,0.0,0.0,0.0,0,2,1,2,2,6,1.35,45.518109875701604,0.0,0.0,1.0,228.98376
1,2,99.0,0.0,1.0,0.0,71.0,1,1.0,0.0,0.0,0,1,29,0.0,1.0,0.0,0.0,0,3,3,1,2,14,3.23,74.62294895850935,0.0,0.0,1.0,116.80926
1,1,37.0,0.0,0.0,1.0,29.0,0,0.0,0.0,1.0,1,1,50,0.0,0.0,1.0,0.0,0,3,2,2,2,6,2.99,60.8,1.0,0.0,0.0,104.72191
5,5,141.0,1.0,0.0,0.0,70.0,0,0.0,1.0,0.0,1,1,12,1.0,0.0,0.0,0.0,0,2,1,2,1,6,2.33,140.0,0.0,0.0,1.0,366.20014
1,2,69.0,0.0,0.0,1.0,27.0,1,1.0,0.0,0.0,1,0,45,1.0,0.0,0.0,0.0,0,1,2,3,1,14,1.63,53.5171400622739,0.0,0.0,1.0,147.2467
2,1,71.0,0.0,0.0,1.0,42.0,3,0.0,0.0,1.0,0,1,34,0.0,0.0,1.0,0.0,0,3,1,2,3,46,2.45,113.6,1.0,0.0,0.0,251.68227
3,1,102.0,1.0,0.0,0.0,44.0,0,1.0,0.0,0.0,0,1,38,0.0,0.0,1.0,0.0,0,2,3,2,1,6,1.78,61.2,0.0,1.0,0.0,312.51601
1,1,56.0,1.0,0.0,0.0,49.0,0,1.0,0.0,0.0,0,1,39,0.0,1.0,0.0,0.0,0,1,2,2,3,6,2.53,42.69090816823099,1.0,0.0,0.0,111.76982
4,5,146.0,0.0,0.0,1.0,52.0,0,0.0,0.0,1.0,1,1,40,1.0,0.0,0.0,0.0,0,1,3,1,2,6,2.67,233.6,0.0,1.0,0.0,362.40379
1,3,114.0,1.0,0.0,0.0,29.0,0,0.0,1.0,0.0,0,1,24,0.0,1.0,0.0,0.0,0,2,2,1,2,6,2.05,114.0,0.0,1.0,0.0,382.86929
1,1,93.0,1.0,0.0,0.0,25.0,1,0.0,1.0,0.0,0,0,27,0.0,0.0,0.0,1.0,0,2,3,1,2,14,4.3,73.52220459578179,1.0,0.0,0.0,194.73208
1,3,101.0,0.0,1.0,0.0,60.0,2,0.0,1.0,0.0,0,1,26,0.0,1.0,0.0,0.0,0,3,2,2,3,16,2.42,77.46701847279095,0.0,0.0,1.0,146.91202
1,1,28.0,0.0,1.0,0.0,59.0,0,0.0,1.0,0.0,0,1,37,0.0,0.0,1.0,0.0,0,3,3,1,3,6,1.49,28.0,0.0,0.0,1.0,72.46292
3,2,126.0,0.0,0.0,1.0,50.0,0,0.0,0.0,1.0,0,0,5,0.0,0.0,0.0,1.0,0,2,3,2,2,6,1.72,201.6,0.0,0.0,1.0,250.70855
3,1,108.0,0.0,0.0,1.0,61.0,2,0.0,0.0,1.0,1,1,30,0.0,0.0,1.0,0.0,0,2,2,2,2,16,1.7,172.508969502671,0.0,0.0,1.0,288.52443
2,1,65.0,0.0,1.0,0.0,68.0,1,0.0,1.0,0.0,0,1,4,0.0,0.0,0.0,1.0,0,2,1,2,1,14,3.38,49.050434768988,0.0,0.0,1.0,103.54925
1,1,31.0,1.0,0.0,0.0,47.0,0,0.0,0.0,1.0,1,0,35,0.0,0.0,0.0,1.0,0,3,2,2,1,6,4.38,49.66133834026773,0.0,0.0,1.0,159.37628
5,5,140.0,0.0,1.0,0.0,47.0,2,0.0,1.0,0.0,0,1,42,1.0,0.0,0.0,0.0,0,3,3,3,3,16,3.1,109.32366639032827,0.0,0.0,1.0,192.60537
2,2,89.0,0.0,0.0,1.0,64.0,0,1.0,0.0,0.0,1,0,6,0.0,0.0,0.0,1.0,0,3,1,3,3,6,3.33,53.4,0.0,0.0,1.0,165.84324
3,2,124.0,0.0,1.0,0.0,38.0,0,1.0,0.0,0.0,0,0,4,0.0,0.0,1.0,0.0,0,2,2,3,3,6,3.64,85.8,0.0,0.0,1.0,128.1927
2,2,111.0,0.0,0.0,1.0,58.0,0,1.0,0.0,0.0,0,0,43,0.0,1.0,0.0,0.0,0,3,1,2,2,6,2.77,86.9389763869216,0.0,1.0,0.0,187.70565
1,3,118.0,0.0,0.0,1.0,60.0,0,0.0,0.0,1.0,0,1,11,1.0,0.0,0.0,0.0,0,2,3,1,2,6,1.92,188.62956022710966,0.0,0.0,1.0,268.22279
2,4,131.0,1.0,0.0,0.0,40.0,0,0.0,1.0,0.0,0,1,21,0.0,0.0,0.0,1.0,0,2,2,2,2,6,4.58,106.61597007081029,1.0,0.0,0.0,268.14279
2,1,67.0,0.0,1.0,0.0,47.0,0,0.0,0.0,1.0,0,1,10,1.0,0.0,0.0,0.0,0,2,3,3,2,6,1.48,107.34278179408645,1.0,0.0,0.0,92.65441
2,2,150.0,0.0,0.0,1.0,33.0,3,1.0,0.0,0.0,1,1,16,1.0,0.0,0.0,0.0,0,3,1,1,2,46,1.38,129.67713765697408,0.0,1.0,0.0,399.97087
1,4,129.0,1.0,0.0,0.0,50.0,2,1.0,0.0,0.0,1,0,1,0.0,1.0,0.0,0.0,0,3,3,1,2,16,3.43,103.85183473559958,1.0,0.0,0.0,246.34799
2,1,78.0,1.0,0.0,0.0,37.0,0,0.0,0.0,1.0,0,1,41,0.0,1.0,0.0,0.0,0,3,2,2,3,6,2.33,123.25763464940394,0.0,1.0,0.0,370.04043
2,1,121.0,0.0,0.0,1.0,29.0,0,0.0,1.0,0.0,0,1,42,0.0,0.0,0.0,1.0,0,3,1,3,2,6,3.6,120.0,0.0,1.0,0.0,281.2139
1,1,50.0,0.0,1.0,0.0,45.0,2,0.0,0.0,1.0,0,1,19,0.0,1.0,0.0,0.0,0,2,2,3,3,16,1.98,80.36486969842761,0.0,0.0,1.0,119.40084
1,2,65.0,0.0,1.0,0.0,70.0,0,0.0,0.0,1.0,1,1,31,0.0,0.0,1.0,0.0,0,2,2,2,1,6,3.46,104.0,0.0,0.0,1.0,109.19771
1,1,41.0,0.0,1.0,0.0,64.0,2,1.0,0.0,0.0,0,1,49,0.0,0.0,0.0,1.0,0,3,2,1,2,16,1.71,24.6,1.0,0.0,0.0,54.0934
3,2,109.0,1.0,0.0,0.0,29.0,0,1.0,0.0,0.0,1,1,10,0.0,0.0,0.0,1.0,0,3,2,1,2,6,2.31,94.70533881212529,0.0,1.0,0.0,381.32524
1,1,114.0,0.0,1.0,0.0,62.0,2,0.0,1.0,0.0,0,1,18,0.0,0.0,1.0,0.0,0,2,2,2,3,16,3.25,85.76882779195151,1.0,0.0,0.0,118.03536
3,1,135.0,0.0,1.0,0.0,68.0,0,0.0,0.0,1.0,1,1,6,1.0,0.0,0.0,0.0,0,3,1,2,3,6,2.88,214.4,0.0,1.0,0.0,220.47671
1,5,144.0,0.0,1.0,0.0,63.0,0,0.0,1.0,0.0,0,1,19,0.0,1.0,0.0,0.0,0,2,3,1,1,6,2.67,108.09916617479094,1.0,0.0,0.0,120.53255
3,3,125.0,0.0,0.0,1.0,41.0,0,0.0,1.0,0.0,0,1,8,0.0,0.0,0.0,1.0,0,3,3,2,3,6,1.97,101.9210958971656,0.0,0.0,1.0,268.79378
1,1,68.0,1.0,0.0,0.0,26.0,0,0.0,1.0,0.0,0,1,7,0.0,1.0,0.0,0.0,0,3,3,3,3,6,2.23,69.0,0.0,1.0,0.0,358.67491
2,2,103.0,0.0,0.0,1.0,32.0,0,1.0,0.0,0.0,0,1,0,0.0,0.0,1.0,0.0,0,2,3,2,3,6,2.55,78.68196276302868,1.0,0.0,0.0,140.77147
1,2,67.0,0.0,0.0,1.0,40.0,0,0.0,1.0,0.0,1,1,42,1.0,0.0,0.0,0.0,0,2,3,2,3,6,1.45,51.50636812831018,1.0,0.0,0.0,132.29861
1,1,95.0,1.0,0.0,0.0,41.0,0,1.0,0.0,0.0,0,1,10,0.0,0.0,1.0,0.0,0,2,2,2,2,6,1.56,57.6,1.0,0.0,0.0,181.56089
3,5,149.0,0.0,0.0,1.0,48.0,3,0.0,1.0,0.0,0,0,50,0.0,1.0,0.0,0.0,0,3,2,2,2,46,1.75,123.12923177289832,0.0,0.0,1.0,306.2536
2,3,100.0,0.0,0.0,1.0,30.0,1,1.0,0.0,0.0,0,1,21,1.0,0.0,0.0,0.0,0,2,2,2,2,14,2.91,61.2,0.0,1.0,0.0,254.67233
3,1,123.0,0.0,1.0,0.0,59.0,2,0.0,1.0,0.0,1,1,24,0.0,0.0,0.0,1.0,0,2,3,2,2,16,1.24,123.0,1.0,0.0,0.0,135.13871
2,2,82.0,0.0,1.0,0.0,58.0,0,0.0,0.0,1.0,0,0,29,0.0,0.0,1.0,0.0,0,2,2,2,2,6,1.56,130.86511431360384,1.0,0.0,0.0,79.64838
1,1,20.0,1.0,0.0,0.0,64.0,0,1.0,0.0,0.0,0,0,24,0.0,0.0,1.0,0.0,0,3,2,3,2,6,2.93,16.43141259604442,0.0,0.0,1.0,126.78421
2,1,78.0,1.0,0.0,0.0,37.0,3,0.0,0.0,1.0,1,1,35,0.0,1.0,0.0,0.0,0,3,3,2,3,46,2.97,122.82915258930564,0.0,0.0,1.0,461.2927
1,1,38.0,0.0,0.0,1.0,34.0,1,0.0,0.0,1.0,0,1,47,1.0,0.0,0.0,0.0,0,1,2,2,1,14,1.59,60.8,0.0,0.0,1.0,132.45281
1,1,75.0,0.0,1.0,0.0,60.0,0,0.0,1.0,0.0,1,0,25,1.0,0.0,0.0,0.0,0,2,2,2,3,6,2.62,56.93590214805272,0.0,1.0,0.0,118.13745
1,1,44.0,1.0,0.0,0.0,41.0,0,0.0,0.0,1.0,0,0,42,0.0,0.0,1.0,0.0,0,2,2,1,2,6,1.6,70.4,0.0,1.0,0.0,220.43913
2,2,112.0,0.0,1.0,0.0,60.0,2,1.0,0.0,0.0,1,0,23,0.0,0.0,1.0,0.0,0,1,2,2,1,16,1.39,67.8,1.0,0.0,0.0,85.70749
1,3,140.0,1.0,0.0,0.0,23.0,2,0.0,1.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0,3,2,3,1,16,2.32,119.03592139882542,0.0,0.0,1.0,359.85252
3,2,128.0,0.0,1.0,0.0,47.0,0,0.0,0.0,1.0,0,1,50,1.0,0.0,0.0,0.0,0,2,3,3,2,6,2.01,204.04905690287904,0.0,1.0,0.0,198.76794
1,5,150.0,0.0,1.0,0.0,64.0,1,1.0,0.0,0.0,0,1,27,0.0,0.0,0.0,1.0,0,2,3,1,3,14,1.46,114.60902410361213,0.0,0.0,1.0,154.26353
1,1,47.0,0.0,0.0,1.0,54.0,0,0.0,1.0,0.0,1,0,11,0.0,1.0,0.0,0.0,0,2,2,1,2,6,2.55,49.0,1.0,0.0,0.0,78.58427
4,5,138.0,0.0,0.0,1.0,30.0,0,1.0,0.0,0.0,0,0,14,1.0,0.0,0.0,0.0,0,2,3,2,2,6,3.01,83.4,0.0,1.0,0.0,248.7686
2,1,80.0,0.0,0.0,1.0,26.0,2,1.0,0.0,0.0,0,0,18,0.0,1.0,0.0,0.0,0,3,1,1,2,16,2.87,47.4,1.0,0.0,0.0,117.16706
1,1,23.0,0.0,1.0,0.0,36.0,0,1.0,0.0,0.0,1,1,47,0.0,1.0,0.0,0.0,0,2,1,2,1,6,2.01,13.2,0.0,1.0,0.0,90.27308
2,2,104.0,0.0,1.0,0.0,50.0,1,0.0,0.0,1.0,1,0,5,0.0,0.0,0.0,1.0,0,3,3,2,3,14,2.35,165.3961866411388,1.0,0.0,0.0,129.97775
2,3,113.0,1.0,0.0,0.0,34.0,0,0.0,1.0,0.0,0,0,5,0.0,1.0,0.0,0.0,0,2,1,2,2,6,1.91,112.0,0.0,1.0,0.0,332.96387
1,1,72.0,0.0,1.0,0.0,41.0,0,0.0,0.0,1.0,0,1,12,0.0,0.0,1.0,0.0,0,2,3,2,3,6,2.9,116.8,1.0,0.0,0.0,97.17039
2,1,64.0,0.0,1.0,0.0,31.0,2,0.0,1.0,0.0,1,1,43,1.0,0.0,0.0,0.0,0,2,2,3,3,16,1.55,48.0569276686046,1.0,0.0,0.0,95.78613
2,1,128.0,0.0,1.0,0.0,70.0,1,0.0,1.0,0.0,0,1,21,0.0,1.0,0.0,0.0,0,2,3,1,3,14,2.46,128.0,1.0,0.0,0.0,122.45765
1,2,65.0,1.0,0.0,0.0,34.0,0,0.0,1.0,0.0,1,1,4,0.0,0.0,1.0,0.0,0,2,2,2,2,6,2.95,65.0,1.0,0.0,0.0,183.80486
2,2,105.0,0.0,1.0,0.0,28.0,0,1.0,0.0,0.0,0,1,13,1.0,0.0,0.0,0.0,0,2,2,3,1,6,1.71,62.4,0.0,1.0,0.0,149.95822
2,1,66.0,1.0,0.0,0.0,43.0,3,0.0,0.0,1.0,1,0,20,0.0,0.0,1.0,0.0,0,1,2,2,1,46,2.54,102.4,0.0,0.0,1.0,337.94988
3,3,131.0,1.0,0.0,0.0,23.0,0,0.0,1.0,0.0,0,1,17,1.0,0.0,0.0,0.0,0,1,3,2,2,6,1.37,110.8202569764618,0.0,0.0,1.0,344.38681
2,2,69.0,0.0,1.0,0.0,53.0,0,1.0,0.0,0.0,1,1,47,1.0,0.0,0.0,0.0,0,1,3,3,2,6,2.32,42.0,0.0,0.0,1.0,98.39378
1,3,120.0,0.0,1.0,0.0,54.0,0,0.0,0.0,1.0,1,1,10,0.0,0.0,0.0,1.0,0,2,2,3,2,6,3.01,190.7364781442673,1.0,0.0,0.0,141.40853
4,1,149.0,0.0,0.0,1.0,63.0,1,0.0,1.0,0.0,0,1,15,0.0,0.0,1.0,0.0,0,2,1,2,3,14,3.83,148.0,0.0,0.0,1.0,287.78848
1,1,24.0,0.0,1.0,0.0,45.0,0,0.0,0.0,1.0,1,1,6,0.0,0.0,0.0,1.0,0,1,2,2,2,6,4.04,41.6,1.0,0.0,0.0,38.22369
1,1,77.0,0.0,1.0,0.0,44.0,0,0.0,0.0,1.0,0,1,41,0.0,1.0,0.0,0.0,0,2,2,3,2,6,2.39,123.01386075637689,1.0,0.0,0.0,88.87997
1,1,94.0,0.0,1.0,0.0,41.0,2,1.0,0.0,0.0,1,1,12,1.0,0.0,0.0,0.0,0,3,3,2,2,16,2.93,73.32410091213252,0.0,1.0,0.0,172.40218
1,1,81.0,1.0,0.0,0.0,71.0,0,0.0,1.0,0.0,1,1,12,0.0,0.0,1.0,0.0,0,3,2,2,2,6,4.6,70.05695546505498,0.0,1.0,0.0,341.55079
1,2,83.0,0.0,1.0,0.0,30.0,0,0.0,0.0,1.0,0,0,49,1.0,0.0,0.0,0.0,0,2,3,2,2,6,1.67,132.8,0.0,1.0,0.0,129.61712
2,2,75.0,1.0,0.0,0.0,49.0,0,0.0,0.0,1.0,1,1,37,1.0,0.0,0.0,0.0,0,1,2,2,3,6,2.37,118.74148658188192,0.0,0.0,1.0,290.64997
1,1,53.0,0.0,0.0,1.0,42.0,2,0.0,1.0,0.0,0,1,5,0.0,1.0,0.0,0.0,0,3,1,3,3,16,3.02,44.45439262417748,0.0,1.0,0.0,245.35802
1,1,52.0,0.0,0.0,1.0,49.0,0,0.0,1.0,0.0,0,1,42,0.0,1.0,0.0,0.0,0,2,3,2,2,6,2.75,53.0,1.0,0.0,0.0,94.26057
2,2,118.0,1.0,0.0,0.0,44.0,0,0.0,1.0,0.0,0,1,33,0.0,1.0,0.0,0.0,0,3,3,2,2,6,2.75,118.0,0.0,1.0,0.0,399.83126
1,1,37.0,1.0,0.0,0.0,47.0,0,0.0,0.0,1.0,0,0,46,0.0,0.0,1.0,0.0,0,2,2,2,3,6,1.75,60.153497818577335,1.0,0.0,0.0,105.56633
1,1,88.0,0.0,1.0,0.0,34.0,0,0.0,1.0,0.0,0,0,27,1.0,0.0,0.0,0.0,0,3,3,2,2,6,3.06,75.10409621035829,0.0,1.0,0.0,129.38386666666668
1,3,128.0,0.0,1.0,0.0,57.0,1,1.0,0.0,0.0,1,1,6,0.0,1.0,0.0,0.0,0,3,2,3,1,14,1.79,75.6,0.0,0.0,1.0,151.10238
2,2,60.0,0.0,1.0,0.0,67.0,0,0.0,0.0,1.0,0,0,3,0.0,0.0,1.0,0.0,0,3,3,2,3,6,3.35,96.29019972207861,0.0,0.0,1.0,101.76006
1,1,31.0,1.0,0.0,0.0,58.0,0,0.0,0.0,1.0,0,0,33,0.0,0.0,1.0,0.0,0,3,2,2,2,6,2.04,49.84312253970451,0.0,0.0,1.0,150.28262
1,2,68.0,1.0,0.0,0.0,71.0,0,1.0,0.0,0.0,0,1,32,0.0,1.0,0.0,0.0,0,2,2,3,1,6,3.31,54.59041046204371,0.0,0.0,1.0,199.8482
1,1,24.0,1.0,0.0,0.0,43.0,0,1.0,0.0,0.0,1,1,20,1.0,0.0,0.0,0.0,0,2,3,3,2,6,2.47,20.608924045595582,0.0,0.0,1.0,186.25008
1,1,53.0,0.0,0.0,1.0,64.0,0,1.0,0.0,0.0,0,0,11,0.0,0.0,1.0,0.0,0,3,2,3,3,6,2.54,42.17675118583918,0.0,1.0,0.0,168.82418
1,1,81.0,0.0,1.0,0.0,68.0,0,0.0,0.0,1.0,1,1,19,0.0,0.0,0.0,1.0,0,2,3,2,2,6,3.92,128.0,0.0,1.0,0.0,163.57233
3,2,107.0,0.0,1.0,0.0,31.0,3,0.0,0.0,1.0,1,0,27,0.0,1.0,0.0,0.0,0,1,3,1,2,46,2.43,170.50354244571545,0.0,1.0,0.0,209.12516
1,3,106.0,0.0,1.0,0.0,36.0,0,0.0,1.0,0.0,0,1,14,0.0,0.0,1.0,0.0,0,2,3,1,2,6,3.81,107.0,0.0,1.0,0.0,165.19994
1,1,28.0,1.0,0.0,0.0,2.0,2,0.0,0.0,1.0,1,1,25,0.0,0.0,0.0,1.0,0,2,1,3,3,16,2.21,41.31421901954768,0.0,1.0,0.0,330.42769
1,1,100.0,1.0,0.0,0.0,53.0,0,0.0,0.0,1.0,0,1,31,0.0,0.0,0.0,1.0,0,3,2,3,3,6,1.99,159.77855847247707,0.0,1.0,0.0,410.78695
1,1,37.0,0.0,1.0,0.0,49.0,0,0.0,0.0,1.0,0,1,41,0.0,1.0,0.0,0.0,0,1,3,2,2,6,2.89,60.10778648317642,0.0,1.0,0.0,108.10054
1,1,33.0,0.0,1.0,0.0,24.0,0,0.0,1.0,0.0,1,1,26,1.0,0.0,0.0,0.0,0,3,2,2,2,6,1.92,33.0,0.0,1.0,0.0,117.23605
2,3,112.0,0.0,1.0,0.0,64.0,0,0.0,1.0,0.0,0,1,20,0.0,1.0,0.0,0.0,0,1,2,2,2,6,2.33,112.0,0.0,0.0,1.0,130.14756
3,2,124.0,0.0,1.0,0.0,55.0,0,1.0,0.0,0.0,0,1,5,0.0,0.0,1.0,0.0,0,2,2,3,1,6,3.05,93.76022774963366,0.0,0.0,1.0,129.33547
1,3,114.0,1.0,0.0,0.0,67.0,0,0.0,1.0,0.0,1,1,25,0.0,1.0,0.0,0.0,0,3,2,2,2,6,2.56,114.0,0.0,0.0,1.0,327.69588
1,2,59.0,0.0,1.0,0.0,66.0,2,1.0,0.0,0.0,0,1,6,0.0,0.0,1.0,0.0,0,3,1,3,2,16,2.67,36.0,1.0,0.0,0.0,75.73077
3,3,121.0,1.0,0.0,0.0,39.0,0,0.0,0.0,1.0,0,1,1,0.0,0.0,1.0,0.0,0,3,3,2,2,6,3.49,195.2,0.0,1.0,0.0,511.00167
1,1,48.0,1.0,0.0,0.0,30.0,0,0.0,0.0,1.0,1,1,32,0.0,1.0,0.0,0.0,0,3,1,2,1,6,3.49,78.4,0.0,1.0,0.0,301.48021
1,1,33.0,0.0,0.0,1.0,33.0,3,0.0,0.0,1.0,1,0,46,1.0,0.0,0.0,0.0,0,2,3,2,1,46,2.11,52.056307958979644,0.0,0.0,1.0,199.65063
1,1,94.0,0.0,0.0,1.0,40.0,1,1.0,0.0,0.0,0,1,39,0.0,1.0,0.0,0.0,0,2,2,2,1,14,2.31,73.68303069315547,0.0,0.0,1.0,180.72962
1,1,23.0,0.0,1.0,0.0,31.0,0,1.0,0.0,0.0,0,1,39,0.0,1.0,0.0,0.0,0,2,1,2,2,6,2.9,12.6,0.0,1.0,0.0,79.7625
2,3,126.0,0.0,0.0,1.0,6.0,0,0.0,1.0,0.0,1,0,10,0.0,1.0,0.0,0.0,0,2,2,2,1,6,3.13,96.06666666666666,1.0,0.0,0.0,190.24431666666666
2,1,96.0,0.0,0.0,1.0,49.0,0,0.0,1.0,0.0,0,1,8,0.0,1.0,0.0,0.0,0,1,2,3,3,6,2.53,97.0,0.0,0.0,1.0,211.54734
1,1,37.0,1.0,0.0,0.0,37.0,0,0.0,0.0,1.0,0,0,38,0.0,0.0,0.0,1.0,0,2,3,1,3,6,4.51,60.08797152179675,1.0,0.0,0.0,109.19907
1,1,82.0,1.0,0.0,0.0,4.0,0,0.0,0.0,1.0,0,1,40,0.0,0.0,1.0,0.0,0,2,2,3,2,6,3.56,132.8,0.0,0.0,1.0,310.59137
1,1,82.0,0.0,1.0,0.0,58.0,2,0.0,1.0,0.0,0,1,27,0.0,0.0,0.0,1.0,0,2,3,3,3,16,1.82,83.0,0.0,0.0,1.0,133.05481
3,4,132.0,0.0,0.0,1.0,47.0,0,1.0,0.0,0.0,1,1,17,0.0,0.0,0.0,1.0,0,3,2,2,2,6,2.29,79.2,1.0,0.0,0.0,195.98198
1,1,99.0,0.0,1.0,0.0,31.0,3,1.0,0.0,0.0,0,1,25,0.0,0.0,0.0,1.0,0,3,2,2,2,46,2.41,58.2,1.0,0.0,0.0,140.13234
5,4,135.0,1.0,0.0,0.0,54.0,0,1.0,0.0,0.0,1,1,27,0.0,0.0,0.0,1.0,0,1,3,2,1,6,4.61,118.20212377418616,0.0,1.0,0.0,417.54974
1,1,39.0,0.0,0.0,1.0,25.0,0,0.0,0.0,1.0,1,1,24,0.0,0.0,1.0,0.0,0,3,2,3,2,6,3.73,78.12121037270819,0.0,1.0,0.0,313.25009
1,1,83.0,0.0,1.0,0.0,49.0,0,0.0,1.0,0.0,0,1,23,0.0,0.0,1.0,0.0,0,2,2,2,3,6,1.45,83.0,0.0,1.0,0.0,139.37193
1,1,64.0,1.0,0.0,0.0,61.0,3,0.0,0.0,1.0,1,0,19,0.0,1.0,0.0,0.0,0,1,1,2,3,46,1.68,99.82018631619897,0.0,1.0,0.0,398.2243
1,2,90.0,0.0,1.0,0.0,59.0,1,1.0,0.0,0.0,0,0,48,0.0,1.0,0.0,0.0,0,3,2,2,1,14,2.18,67.83920141521278,0.0,1.0,0.0,113.63425
2,1,90.0,1.0,0.0,0.0,43.0,0,0.0,0.0,1.0,1,1,25,1.0,0.0,0.0,0.0,0,2,3,3,3,6,2.42,144.0,1.0,0.0,0.0,280.13186
